Time,Lat,Long,TTFF,Count,Commands,TxTries,ONT,I,V,Temperature,AirmarAirTemp,AirmarWindDirection,AirmarWindSpeed,AirmarWindGust,AirmarHeading,AirmarAirFix,MOSE_OnMin,Hs,Ts,T0,Hmax,Err,
2020-04-03 00:30:00,51.08139,-45.09525,24,42,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,2.6,9.5,6.5,3.4,1,
2020-04-03 01:00:00,51.06855,-45.08934,24,43,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3.1,8.5,6.25,4.5,0,
2020-04-03 01:30:00,51.05685,-45.07035,24,44,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.7,8.5,7.5,3.3,0,
2020-04-03 02:00:00,51.0525,-45.06828,40,45,0,1,650,0.02,13.3,8,0,0,0,0,0,0,10,3.2,9,8.75,3.7,0,
2020-04-03 02:30:00,51.04788,-45.06657,24,46,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,2.5,10.75,6.75,2.8,0,
2020-04-03 03:00:00,51.04356,-45.0645,24,47,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3.3,10.5,7.5,4,1,
2020-04-03 03:30:00,51.03861,-45.06234,24,48,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,3.2,9.5,8,3.8,0,
2020-04-03 04:00:00,51.0336,-45.06108,24,49,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.6,10.5,6.5,3.4,0,
2020-04-03 04:30:00,51.02607,-45.04407,24,50,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,2.6,10,7,3.2,0,
2020-04-03 05:00:00,51.02157,-45.04371,40,51,0,1,650,0.208,13.2,8,0,0,0,0,0,0,10,3.7,9.5,7.25,5.5,0,
2020-04-03 05:30:00,51.01767,-45.0441,24,52,0,1,630,0.02,13.2,7,0,0,0,0,0,0,10,2.7,8.75,6.5,3.1,0,
2020-04-03 06:00:00,51.0141,-45.04473,24,53,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.8,9.25,7.25,3.5,1,
2020-04-03 06:30:00,51.01101,-45.04575,24,54,0,1,630,0.028,13.2,7,0,0,0,0,0,0,10,2.7,8,5.25,3.4,0,
2020-04-03 07:00:00,51.00696,-45.04815,24,55,0,2,630,0.028,13.3,7,0,0,0,0,0,0,10,3.3,9.5,6.75,4.9,0,
2020-04-03 07:30:00,51.00369,-45.04995,24,56,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.6,10.75,6.5,3.6,0,
2020-04-03 08:00:00,50.99877,-45.05211,40,57,0,1,650,0.026,13.3,8,0,0,0,0,0,0,10,3.3,8.75,6.5,5.5,0,
2020-04-03 08:30:00,50.99355,-45.05478,24,58,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3,9.75,6.75,3.4,0,
2020-04-03 09:00:00,50.9886,-45.05667,24,59,0,1,630,0.028,13.2,7,0,0,0,0,0,0,10,3.1,10,6.25,3.6,0,
2020-04-03 09:30:00,50.98434,-45.05967,24,0,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.8,8.75,6.5,3.5,3,
2020-04-03 10:00:00,50.97972,-45.06225,24,1,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.9,8.75,6,4.3,5,
2020-04-03 10:30:00,50.973,-45.04077,30,2,0,6,640,0.028,13.4,7,0,0,0,0,0,0,10,3.8,8.75,6.5,6.4,0,
2020-04-03 11:00:00,50.96958,-45.04359,24,3,0,4,630,0.02,13.4,7,0,0,0,0,0,0,10,3.4,8,7,4.5,3,
2020-04-03 11:30:00,50.96601,-45.04629,64,4,0,1,670,0.028,13.4,8,0,0,0,0,0,0,10,3.2,9.5,6.5,4.2,0,
2020-04-03 12:00:00,50.96271,-45.04809,24,5,0,1,630,0.02,13.5,7,0,0,0,0,0,0,10,3.5,10.25,7,4.2,1,
2020-04-03 12:30:00,50.95899,-45.05028,24,6,0,1,630,0.02,13.5,7,0,0,0,0,0,0,10,3.6,10,7.5,4.2,0,
2020-04-03 13:00:00,50.95515,-45.05223,24,7,0,1,630,0.02,13.6,7,0,0,0,0,0,0,10,3.8,9,7.75,4.6,1,
2020-04-03 13:30:00,50.95179,-45.05367,24,8,0,5,630,0.028,14,7,0,0,0,0,0,0,10,3.7,8.75,6.75,5.2,0,
2020-04-03 14:00:00,50.94735,-45.05433,40,9,0,1,650,0.026,13.9,7,0,0,0,0,0,0,10,3.1,9.5,6.5,4.9,0,
2020-04-03 14:30:00,50.94282,-45.05562,24,10,0,1,630,0.028,13.8,7,0,0,0,0,0,0,10,3.6,10,8,4.9,0,
2020-04-03 15:00:00,50.93742,-45.03252,24,11,0,1,630,0.02,13.8,7,0,0,0,0,0,0,10,2.6,6.75,5,3.5,0,
2020-04-03 15:30:00,50.93343,-45.00741,24,12,0,1,630,0.02,13.9,7,0,0,0,0,0,0,10,3.8,10,7.75,4.4,1,
2020-04-03 16:00:00,50.9289,-44.98458,24,13,0,1,630,0.026,13.8,7,0,0,0,0,0,0,10,3.2,8.5,6.25,4.2,0,
2020-04-03 16:30:00,50.92443,-44.95911,24,14,0,1,630,0.02,13.8,7,0,0,0,0,0,0,10,3.2,8.75,5.75,6.7,0,
2020-04-03 17:00:00,50.92029,-44.93388,24,15,0,1,630,0.018,13.9,7,0,0,0,0,0,0,10,3.6,8.5,6.5,5,2,
2020-04-03 17:30:00,50.91924,-44.90769,24,16,0,1,630,0.026,13.9,7,0,0,0,0,0,0,10,3.2,8.5,6.25,4.1,1,
2020-04-03 18:00:00,50.91873,-44.88087,40,17,0,1,650,0.02,13.9,7,0,0,0,0,0,0,10,3.4,7.25,6,4.9,0,
2020-04-03 18:30:00,50.91801,-44.85396,24,18,0,1,630,0.026,13.9,7,0,0,0,0,0,0,10,3.8,8,6.25,5.2,0,
2020-04-03 19:00:00,50.91723,-44.82624,24,19,0,1,630,0.02,13.9,7,0,0,0,0,0,0,10,3.7,9.75,7,4.6,1,
2020-04-03 19:30:00,50.91525,-44.79627,24,20,0,1,630,0.026,13.9,7,0,0,0,0,0,0,10,3.3,8.25,6.5,3.8,0,
2020-04-03 20:00:00,50.91183,-44.76582,24,21,0,1,630,0.028,13.9,7,0,0,0,0,0,0,10,2.9,8.25,5.75,4.3,2,
2020-04-03 20:30:00,50.91543,-44.75961,24,22,0,1,630,0.02,13.9,7,0,0,0,0,0,0,10,3.1,7.75,5.75,4.1,0,
2020-04-03 21:00:00,50.91984,-44.75277,24,23,0,1,630,0.02,14.1,7,0,0,0,0,0,0,10,3.5,7.75,6,4.5,3,
2020-04-03 21:30:00,50.92596,-44.74728,25,24,0,2,630,0.026,13.6,7,0,0,0,0,0,0,10,3.3,7.5,5.5,4.1,0,
2020-04-03 22:00:00,50.93172,-44.74062,40,25,0,1,650,0.02,13.4,7,0,0,0,0,0,0,10,3,8.25,5.25,4.3,0,
2020-04-03 22:30:00,50.93721,-44.73252,24,26,0,1,630,0.026,13.4,7,0,0,0,0,0,0,10,2.9,7.5,6.5,4.8,0,
2020-04-03 23:00:00,50.94273,-44.72721,24,27,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3.4,8.75,6.5,4.1,0,
2020-04-03 23:30:00,50.94636,-44.72211,24,28,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3,7.5,6.25,4.2,1,
2020-04-04 00:00:00,50.94963,-44.71626,24,29,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,3.4,9.75,7,5.3,0,
2020-04-04 00:30:00,50.95254,-44.70954,24,30,0,2,630,0.02,13.3,6,0,0,0,0,0,0,10,4.1,9,6.75,5.9,0,
2020-04-04 01:00:00,50.95554,-44.70297,24,31,0,2,630,0.028,13.3,6,0,0,0,0,0,0,10,3.6,8.75,7,4,0,
2020-04-04 01:30:00,50.95746,-44.697,26,32,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3.3,7.25,5.25,5.3,0,
2020-04-04 02:00:00,50.96046,-44.69142,40,33,0,1,650,0.028,13.3,7,0,0,0,0,0,0,10,3.4,9.75,6.75,4.5,0,
2020-04-04 02:30:00,50.96307,-44.68386,24,34,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3.9,11.75,8.25,4.6,0,
2020-04-04 03:00:00,50.96562,-44.67612,24,35,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3.6,7.75,6,5.6,0,
2020-04-04 03:30:00,50.96772,-44.66895,24,36,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3.4,9,7.25,4.1,0,
2020-04-04 04:00:00,50.9703,-44.66169,24,37,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3.7,8.75,6.25,4.2,0,
2020-04-04 04:30:00,50.97195,-44.65503,24,38,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3,9,6.25,3.8,0,
2020-04-04 05:00:00,50.97492,-44.65065,40,39,0,1,650,0.028,13.3,6,0,0,0,0,0,0,10,3.6,10,8,4.3,0,
2020-04-04 05:30:00,50.97708,-44.64786,24,40,0,1,630,0.026,13.3,6,0,0,0,0,0,0,10,2.8,8.75,6,4.5,0,
2020-04-04 06:00:00,50.97942,-44.64297,24,41,0,1,630,0.028,13.2,6,0,0,0,0,0,0,10,2.8,7,6.25,3.4,0,
2020-04-04 06:30:00,50.98134,-44.63904,24,42,0,2,630,0.026,13.3,6,0,0,0,0,0,0,10,4.2,9.5,8,5.2,0,
2020-04-04 07:00:00,50.98458,-44.63637,24,43,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3.1,8.75,6.5,4.5,0,
2020-04-04 07:30:00,50.98512,-44.63214,24,44,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,2.9,7.5,6,4.1,0,
2020-04-04 08:00:00,50.99178,-44.61024,40,45,0,1,650,0.028,13.2,6,0,0,0,0,0,0,10,3.9,9.5,7.25,5.2,0,
2020-04-04 08:30:00,50.99802,-44.5845,24,46,0,1,630,0.028,13.3,5,0,0,0,0,0,0,10,3.7,12.75,7.5,4.1,3,
2020-04-04 09:00:00,50.99928,-44.57592,24,47,0,1,630,0.03,13.2,5,0,0,0,0,0,0,10,3.3,8.75,6.5,4.1,0,
2020-04-04 09:30:00,51.00162,-44.56923,24,48,0,1,630,0.02,13.3,5,0,0,0,0,0,0,10,3.6,8.75,7,3.9,0,
2020-04-04 10:00:00,51.00429,-44.56161,24,49,0,1,630,0.02,13.3,5,0,0,0,0,0,0,10,3.5,11,7.5,5.2,0,
2020-04-04 10:30:00,51.00483,-44.55339,24,50,0,1,630,0.02,13.3,5,0,0,0,0,0,0,10,3.9,8.5,7.25,4.5,0,
2020-04-04 11:00:00,51.00558,-44.54643,24,51,0,1,630,0.02,13.3,5,0,0,0,0,0,0,10,3,9.75,7,3.9,0,
2020-04-04 11:30:00,51.00627,-44.54112,40,52,0,1,650,0.028,13.4,6,0,0,0,0,0,0,10,3,10.25,6.25,4.2,0,
2020-04-04 12:00:00,51.00669,-44.53416,40,53,0,1,650,0.028,13.4,6,0,0,0,0,0,0,10,2.8,10.75,7,3.5,0,
2020-04-04 12:30:00,51.00642,-44.52561,24,54,0,1,630,0.026,13.5,6,0,0,0,0,0,0,10,3.4,9.25,6.75,5.1,0,
2020-04-04 13:00:00,51.00567,-44.51826,24,55,0,1,630,0.035,13.5,6,0,0,0,0,0,0,10,3.1,8,6,4.2,0,
2020-04-04 13:30:00,51.00462,-44.51223,24,56,0,1,630,0.026,13.6,6,0,0,0,0,0,0,10,3.4,10,7.75,4.1,0,
2020-04-04 14:00:00,51.00192,-44.50368,24,57,0,1,630,0.018,13.7,6,0,0,0,0,0,0,10,2.8,8.5,6,3.6,0,
2020-04-04 14:30:00,51.00516,-44.48571,24,58,0,1,630,0.026,14.2,6,0,0,0,0,0,0,10,3.9,8.5,6.75,5.7,0,
2020-04-04 15:00:00,51.01023,-44.47128,24,59,0,1,630,0.026,13.8,6,0,0,0,0,0,0,10,3.9,9.25,7.5,4.4,0,
2020-04-04 15:30:00,51.02022,-44.45466,40,0,0,1,650,0.02,13.8,6,0,0,0,0,0,0,10,3.6,12,7.75,4.3,0,
2020-04-04 16:00:00,51.02781,-44.43933,24,1,0,1,630,0.026,13.9,6,0,0,0,0,0,0,10,3.6,9,7.25,4.5,1,
2020-04-04 16:30:00,51.03651,-44.42514,24,2,0,1,630,0.02,14,6,0,0,0,0,0,0,10,3.6,10.25,7.25,5.5,0,
2020-04-04 17:00:00,51.04872,-44.41452,24,3,0,1,630,0.02,13.8,6,0,0,0,0,0,0,10,3.3,8.25,6,5.8,0,
2020-04-04 17:30:00,51.05919,-44.40021,24,4,0,1,630,0.02,13.8,6,0,0,0,0,0,0,10,3.1,9.25,7.5,3.6,0,
2020-04-04 18:00:00,51.07026,-44.39082,40,5,0,2,650,0.02,13.8,6,0,0,0,0,0,0,10,3.1,10.25,6.75,3.8,0,
2020-04-04 18:30:00,51.08484,-44.38053,24,6,0,1,630,0.026,13.9,6,0,0,0,0,0,0,10,3.4,10,7.5,4.1,0,
2020-04-04 19:00:00,51.09672,-44.36742,24,7,0,1,630,0.026,13.9,6,0,0,0,0,0,0,10,2.5,9.25,6.25,2.9,0,
2020-04-04 19:30:00,51.11319,-44.35383,24,8,0,1,630,0.02,13.9,6,0,0,0,0,0,0,10,2.8,9,6,4,1,
2020-04-04 20:00:00,51.11907,-44.35269,24,9,0,2,630,0.026,13.9,6,0,0,0,0,0,0,10,3.8,8.25,6.75,5.5,0,
2020-04-04 20:30:00,51.1236,-44.35344,24,10,0,3,630,0.026,13.9,6,0,0,0,0,0,0,10,2.8,9,5.75,4,0,
2020-04-04 21:00:00,51.12561,-44.35515,28,11,0,1,630,0.02,14,6,0,0,0,0,0,0,10,3.6,9.75,7.25,5.3,0,
2020-04-04 22:00:00,51.12684,-44.35419,24,13,0,1,630,0.018,13.5,6,0,0,0,0,0,0,10,2.8,8.25,5.75,3.7,0,
2020-04-04 22:30:00,51.126,-44.35461,24,14,0,1,630,0.028,13.4,5,0,0,0,0,0,0,10,3.5,8.75,7,5.2,0,
2020-04-04 23:00:00,51.12516,-44.35569,24,15,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,2.4,7.75,5.5,4.1,0,
2020-04-04 23:30:00,51.12543,-44.35632,24,16,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,2.5,7.75,6,3.4,0,
2020-04-05 00:00:00,51.12525,-44.35797,40,17,0,1,650,0.028,13.3,6,0,0,0,0,0,0,10,2.7,8.5,6,3.3,0,
2020-04-05 00:30:00,51.1233,-44.35959,24,18,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,2.5,8,5.75,3.2,0,
2020-04-05 01:00:00,51.12351,-44.35944,24,19,0,1,630,0.026,13.3,6,0,0,0,0,0,0,10,2.9,10.25,7.25,3.2,0,
2020-04-05 01:30:00,51.12402,-44.36187,24,20,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.9,9.25,6.5,4,0,
2020-04-05 02:00:00,51.12396,-44.36247,24,21,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.5,10,5.5,3.2,0,
2020-04-05 02:30:00,51.12348,-44.36439,24,22,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.5,9,6,2.9,0,
2020-04-05 03:00:00,51.12339,-44.36376,24,23,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,3.3,9.25,6.75,4.2,0,
2020-04-05 03:30:00,51.13089,-44.35284,24,24,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,2.4,8.75,6.25,4.4,0,
2020-04-05 04:00:00,51.13296,-44.35338,40,25,0,1,650,0.028,13.3,7,0,0,0,0,0,0,10,2.6,8,5.75,3.2,0,
2020-04-05 04:30:00,51.13476,-44.36082,24,26,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,3.6,9.75,6.75,4.6,0,
2020-04-05 05:00:00,51.13719,-44.36478,24,27,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3.6,11.5,9,5.6,0,
2020-04-05 05:30:00,51.13938,-44.37507,24,28,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,2.7,8.75,6.25,3.5,0,
2020-04-05 06:00:00,51.14208,-44.38539,24,29,0,2,630,0.028,13.2,6,0,0,0,0,0,0,10,2.5,8.75,6.25,3.4,0,
2020-04-05 06:30:00,51.14454,-44.3997,24,30,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.7,9,6.25,4,0,
2020-04-05 07:00:00,51.14709,-44.41059,24,31,0,4,630,0.028,13.3,6,0,0,0,0,0,0,10,3.4,10,7,3.9,0,
2020-04-05 07:30:00,51.14886,-44.42298,24,32,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.3,7,5.5,3,0,
2020-04-05 08:00:00,51.14991,-44.4339,40,33,0,1,650,0.02,13.3,7,0,0,0,0,0,0,10,2.8,9.25,5.5,3.8,0,
2020-04-05 08:30:00,51.15048,-44.44596,24,34,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,1.9,6.75,4.75,2.5,0,
2020-04-05 09:00:00,51.14952,-44.45535,24,35,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,3.4,8.75,6.75,5.4,0,
2020-04-05 09:30:00,51.1455,-44.46255,24,36,0,1,630,0.028,13.4,6,0,0,0,0,0,0,10,2.9,9.5,6.25,3.6,0,
2020-04-05 10:00:00,51.1407,-44.46849,24,37,0,1,630,0.028,13.4,6,0,0,0,0,0,0,10,3.6,9.75,7.5,4.4,0,
2020-04-05 10:30:00,51.13743,-44.45805,24,38,0,1,630,0.026,13.5,6,0,0,0,0,0,0,10,2.9,10.25,6.5,3.5,0,
2020-04-05 11:00:00,51.13266,-44.45895,24,39,0,1,630,0.028,13.7,7,0,0,0,0,0,0,10,2.9,8,7.25,4.4,0,
2020-04-05 11:30:00,51.12771,-44.46039,40,40,0,1,650,0.026,13.9,7,0,0,0,0,0,0,10,2.5,9.5,6.25,3.2,0,
2020-04-05 12:00:00,51.12402,-44.46117,24,41,0,1,630,0.026,13.8,7,0,0,0,0,0,0,10,2.9,8.5,6.25,3.9,1,
2020-04-05 12:30:00,51.11886,-44.45883,24,42,0,1,630,0.02,13.8,7,0,0,0,0,0,0,10,2.4,9.25,6,3.5,0,
2020-04-05 13:00:00,51.11412,-44.45685,24,43,0,3,630,0.026,13.8,7,0,0,0,0,0,0,10,2.7,8.5,6,3.6,0,
2020-04-05 13:30:00,51.1104,-44.45739,41,44,0,1,650,0.026,14.1,7,0,0,0,0,0,0,10,2.6,9.75,6.5,3.3,0,
2020-04-05 14:00:00,51.10719,-44.45679,40,45,0,1,650,0.028,13.8,7,0,0,0,0,0,0,10,2.7,9.5,7,3.3,0,
2020-04-05 14:30:00,51.10497,-44.45697,24,46,0,1,630,0.018,13.8,8,0,0,0,0,0,0,10,3.3,11.75,8.5,3.8,0,
2020-04-05 15:00:00,51.10353,-44.45784,24,47,0,1,630,0.028,13.8,8,0,0,0,0,0,0,10,3.1,9.25,7.25,4.4,0,
2020-04-05 15:30:00,51.0993,-44.46102,24,48,0,1,630,0.026,13.8,8,0,0,0,0,0,0,10,2.8,8.5,6.5,3.3,0,
2020-04-05 16:00:00,51.08997,-44.46189,24,49,0,1,630,0.026,14,7,0,0,0,0,0,0,10,2.7,9,7.25,3.1,0,
2020-04-05 16:30:00,51.08535,-44.46684,24,50,0,1,630,0.02,13.9,7,0,0,0,0,0,0,10,2,8.75,6,2.6,0,
2020-04-05 17:00:00,51.07287,-44.46975,24,51,0,1,630,0.026,13.8,7,0,0,0,0,0,0,10,3.4,9.5,7.25,3.9,0,
2020-04-05 17:30:00,51.07278,-44.44701,40,52,0,1,650,0.028,13.9,7,0,0,0,0,0,0,10,2.7,8.75,7,3.3,0,
2020-04-05 18:00:00,51.06852,-44.44182,24,53,0,2,630,0.02,13.8,7,0,0,0,0,0,0,10,3,9.75,6.5,3.9,0,
2020-04-05 18:30:00,51.06393,-44.4366,24,54,0,1,630,0.026,13.8,7,0,0,0,0,0,0,10,3.2,8.5,6.25,5.5,1,
2020-04-05 19:00:00,51.05964,-44.4315,24,55,0,1,630,0.028,13.9,7,0,0,0,0,0,0,10,2.4,10.5,6.75,3.2,0,
2020-04-05 19:30:00,51.05904,-44.42508,24,56,0,1,630,0.02,13.9,6,0,0,0,0,0,0,10,3.4,9.75,7.75,4.9,0,
2020-04-05 20:00:00,51.05715,-44.41563,40,57,0,1,650,0.026,13.9,7,0,0,0,0,0,0,10,2.8,10.25,8.25,3.9,0,
2020-04-05 20:30:00,51.05877,-44.40615,24,58,0,1,630,0.02,13.9,6,0,0,0,0,0,0,10,2.6,9.25,6.75,3.8,0,
2020-04-05 21:00:00,51.05589,-44.37639,24,59,0,1,630,0.026,14.1,6,0,0,0,0,0,0,10,3.4,10.75,8,5,0,
2020-04-05 21:30:00,51.05385,-44.36946,24,0,0,1,630,0.026,13.8,6,0,0,0,0,0,0,10,2.6,7.5,6.25,3.4,0,
2020-04-05 22:00:00,51.05265,-44.35527,24,1,0,1,630,0.028,13.5,6,0,0,0,0,0,0,10,3.1,9.5,7,4.4,0,
2020-04-05 22:30:00,51.05241,-44.3382,24,2,0,1,630,0.02,13.4,6,0,0,0,0,0,0,10,2.5,8.75,6.75,3.3,0,
2020-04-05 23:00:00,51.04683,-44.31789,24,3,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,2.7,9,6.5,3.1,0,
2020-04-05 23:30:00,51.05355,-44.29218,24,4,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3.2,10.75,6.75,4.3,0,
2020-04-06 00:00:00,51.05151,-44.27493,40,5,0,1,650,0.028,13.3,6,0,0,0,0,0,0,10,3.5,9.25,7.5,3.9,0,
2020-04-06 00:30:00,51.05262,-44.2578,24,6,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,2.9,8.75,7,4.1,0,
2020-04-06 01:00:00,51.05436,-44.24013,24,7,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,2.6,9.75,7.25,3.3,0,
2020-04-06 01:30:00,51.05628,-44.22345,24,8,0,1,630,0.02,13.3,6,0,0,0,0,0,0,10,2.8,9.75,6.75,3.7,0,
2020-04-06 02:00:00,51.05682,-44.20767,24,9,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3.1,10.5,7,4.3,0,
2020-04-06 02:30:00,51.06129,-44.18472,24,10,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,3.1,9.25,8,4,0,
2020-04-06 03:00:00,51.06684,-44.16126,24,11,0,1,630,0.028,13.3,6,0,0,0,0,0,0,10,3,10,7.25,4.1,0,
2020-04-06 03:30:00,51.07047,-44.1489,24,12,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,2.4,8.75,6,4.3,0,
2020-04-06 04:00:00,51.08193,-44.11725,40,13,0,1,650,0.02,13.3,7,0,0,0,0,0,0,10,3.8,8.75,7,4.9,0,
2020-04-06 04:30:00,51.07689,-44.10672,24,14,0,2,630,0.028,13.3,7,0,0,0,0,0,0,10,3.4,9.25,7.5,4.7,0,
2020-04-06 05:00:00,51.0813,-44.09313,24,15,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,2.4,8.5,5.75,2.8,0,
2020-04-06 05:30:00,51.07632,-44.08575,24,16,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,4,9.5,7.75,5.5,0,
2020-04-06 06:00:00,51.07143,-44.0787,24,17,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,4,12.75,9,4.7,0,
2020-04-06 06:30:00,51.06039,-44.06865,24,18,0,1,630,0.03,13.3,7,0,0,0,0,0,0,10,4.2,9.5,7.75,7.4,0,
2020-04-06 07:00:00,51.05124,-44.05776,24,19,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,4.2,10.25,7.5,5.9,0,
2020-04-06 07:30:00,51.04371,-44.04597,24,20,0,1,630,0.028,13.2,7,0,0,0,0,0,0,10,3.8,10,8,4.9,0,
2020-04-06 08:00:00,51.03453,-44.03073,40,21,0,1,650,0.02,13.3,7,0,0,0,0,0,0,10,3.8,10.5,7.25,4.9,0,
2020-04-06 08:30:00,51.04659,-44.00622,24,22,0,1,630,0.028,13.3,7,0,0,0,0,0,0,10,4.3,9.75,8,5.7,0,
2020-04-06 09:00:00,51.04434,-43.99356,24,23,0,2,630,0.1,13.3,7,0,0,0,0,0,0,10,4.6,11.25,8,6.6,0,
2020-04-06 09:30:00,51.04233,-43.98117,24,24,0,1,630,0.02,13.3,7,0,0,0,0,0,0,10,4.5,10.75,8,6.2,0,
2020-04-06 10:00:00,51.04278,-43.96647,24,25,0,1,630,0.026,13.4,7,0,0,0,0,0,0,10,5,10.25,7.5,8.3,0,
2020-04-06 10:30:00,51.04443,-43.94862,24,26,0,1,630,0.028,13.5,7,0,0,0,0,0,0,10,5,10,9.5,6.8,3,
2020-04-06 11:00:00,51.04584,-43.93167,24,27,0,1,630,0.026,13.6,7,0,0,0,0,0,0,10,7.1,13.25,8.5,9.9,0,
2020-04-06 11:30:00,51.04704,-43.91499,40,28,0,2,650,0.028,13.5,7,0,0,0,0,0,0,10,5.6,13.25,8.5,8.3,0,
2020-04-06 12:00:00,51.04755,-43.90203,24,29,0,1,630,0.022,13.9,7,0,0,0,0,0,0,10,5.9,11.5,9,6.9,0,
2020-04-06 12:30:00,51.06699,-43.87764,24,30,0,4,630,0.026,13.9,8,0,0,0,0,0,0,10,4.6,12.5,10.25,5.3,0,
2020-04-06 13:00:00,51.06045,-43.86426,24,31,0,1,630,0.018,13.8,8,0,0,0,0,0,0,10,4.3,9.5,7.5,5.2,2,
2020-04-06 13:30:00,51.06036,-43.85448,24,32,0,1,630,0.026,13.8,8,0,0,0,0,0,0,10,4.4,10.75,7.25,5.6,0,
2020-04-06 14:00:00,51.06144,-43.8438,40,33,0,1,650,0.026,13.8,8,0,0,0,0,0,0,10,5,11.75,8.25,7.7,2,
2020-04-06 14:30:00,51.0753,-43.82952,24,34,0,1,630,0.026,13.8,8,0,0,0,0,0,0,10,5.7,11,9.5,7,0,
2020-04-06 15:00:00,51.07656,-43.81764,24,35,0,2,630,0.028,13.8,8,0,0,0,0,0,0,10,5,10,6.5,7.4,0,
2020-04-06 15:30:00,51.07761,-43.80417,24,36,0,1,630,0.026,13.7,8,0,0,0,0,0,0,10,5.1,9.5,6.25,7.8,0,
2020-04-06 16:00:00,51.0789,-43.7916,24,37,0,1,630,0.02,13.9,8,0,0,0,0,0,0,10,5.4,12,9.25,6.6,0,
2020-04-06 16:30:00,51.08067,-43.77633,24,38,0,1,630,0.02,13.9,8,0,0,0,0,0,0,10,4.3,10.75,8.25,5.8,0,
2020-04-06 17:00:00,51.08208,-43.76037,24,39,0,1,630,0.026,13.8,8,0,0,0,0,0,0,10,5.9,10.75,8.75,8,0,
2020-04-06 17:30:00,51.08424,-43.74789,24,40,0,1,630,0.026,14,8,0,0,0,0,0,0,10,5.2,11.5,9.25,6.9,0,
2020-04-06 18:00:00,51.08682,-43.73058,40,41,0,1,650,0.026,13.8,8,0,0,0,0,0,0,10,5.8,10.5,8.5,7.6,3,
2020-04-06 18:30:00,51.09042,-43.71447,24,42,0,1,630,0.026,13.8,8,0,0,0,0,0,0,10,4.5,9.75,7.5,6.1,0,
2020-04-06 19:00:00,51.09351,-43.69845,24,43,0,1,630,0.018,13.9,8,0,0,0,0,0,0,10,6.1,11.25,8.75,6.9,0,
2020-04-06 19:30:00,51.09576,-43.68111,24,44,0,1,630,0.039,13.9,8,0,0,0,0,0,0,10,4.7,13,9.75,5.9,0,
2020-04-06 20:00:00,51.09858,-43.66395,24,45,0,2,630,0.026,13.9,8,0,0,0,0,0,0,10,5,11.5,9.25,6.1,0,
